Time (sec),Irradiance (W/m2),Ambient Temp,Load power (W)
337500,0,14.37752466,0
337680,0,14.40359506,0
337860,0,14.42947751,50
338040,0,14.45504736,50
338220,0,14.48017612,50
338400,0,14.5047314,50
338580,0,14.52857689,50
338760,0,14.55157226,50
338940,0,14.57357317,50
339120,0,14.59443115,50
339300,0,14.6139936,100
339480,0,14.63210372,100
339660,0,14.64860046,100
339840,0,14.66331847,100
340020,0,14.67608804,100
340200,0,14.68673505,100
340380,0,14.69508092,100
340560,0,14.70094256,200
340740,0,14.70413229,200
340920,0,14.70445784,200
341100,0,14.70172223,200
341280,0,14.69572377,600
341460,0,14.68625597,600
341640,0,14.67310751,600
341820,0,14.65606217,600
342000,0,14.63489876,600
342180,0,14.60939111,600
342360,0,14.57930796,0
342540,0,14.54441294,0
342720,0,14.5044645,0
342900,0,14.45921587,0
343080,0,14.40841496,0
343260,0,14.35180435,0
343440,0,14.28912121,0
343620,0,14.22009724,0
343800,0,14.14445863,0
343980,0,14.06192596,0
344160,0,13.97221421,0
344340,0,13.87503263,0
344520,0,13.77008471,0
344700,0,13.65706814,0
344880,0,13.53567473,0
345060,0,13.40559033,0
345240,0,13.26649483,0
345420,0,13.11806201,0
345600,0,12.95995958,0
345780,0,12.79184903,0
345960,0,12.61338564,0
346140,0,12.42421836,0
346320,0,12.16871,50
346500,0,12.38549528,50
346680,0,12.58948029,50
346860,0,12.78105981,50
347040,0,12.96062382,50
347220,0,13.12855562,50
347400,0,13.28523185,50
347580,0,13.43102257,50
347760,0,13.56629133,100
347940,0,13.69139523,100
348120,0,13.80668498,100
348300,0,13.91250494,100
348480,0,14.00919323,100
348660,0,14.09708174,100
348840,0,14.17649625,100
349020,0,14.24775641,200
349200,0,14.31117588,200
349380,0,14.36706236,200
349560,0,14.41571762,200
349740,0,14.45743761,600
349920,0,14.4925125,600
350100,0,14.52122671,600
350280,0,14.54385903,600
350460,0,14.56068262,600
350640,0,14.57196511,600
350820,0,14.57796862,0
351000,0,14.57894986,0
351180,0,14.57516016,0
351360,0,14.56684554,0
351540,0,14.55424675,0
351720,0,14.53759935,0
351900,0,14.51713376,50
352080,0,14.49307529,50
352260,0,14.46564425,50
352440,0,14.43505595,50
352620,0,14.40152079,50
352800,0,14.36524431,50
352980,0,14.32642723,50
353160,0,14.28526553,50
353340,0,14.24195047,100
353520,0,14.19666869,100
353700,0,14.14960222,100
353880,0,14.10092856,100
354060,0,14.05082073,100
354240,0,13.99944732,100
354420,0,13.94697252,100
354600,0,13.89355623,200
354780,0,13.83935407,200
354960,0,13.78451741,200
355140,0,13.72919349,200
355320,0,13.67352542,600
355500,0,13.61765225,600
355680,0,13.56170899,600
355860,0,13.50582674,600
356040,0,13.45013264,600
356220,0,13.39474999,600
356400,0,13.33979828,0
356580,0,13.28539323,0
356760,0,13.23164686,0
356940,0,13.17866752,0
357120,0,13.12655996,0
357300,0,13.07542534,0
357480,0,13.02536133,50
357660,0,12.97646211,50
357840,0,12.92881847,50
358020,0,12.88251781,50
358200,0,12.83764419,50
358380,0,12.79427844,50
358560,0,12.75249811,50
358740,0,12.7123776,50
358920,0,12.67398816,100
359100,0,12.63739796,100
359280,0,12.60267211,100
359460,0,12.56987273,100
359640,0,12.539059,100
359820,0,12.51028716,100
360000,0,12.48361062,100
360180,0,12.45907996,200
360360,0,12.43674297,200
360540,0,12.41664474,200
360720,0,12.39882764,200
360900,0,12.38333143,600
361080,0,12.37019324,600
361260,0,12.35944768,600
361440,0,12.3511268,600
361620,0,12.34526023,600
361800,0,12.34187512,600
361980,0,12.34099628,0
362160,0,12.34264615,0
362340,0,12.34684486,0
362520,0,12.3536103,0
362700,0,12.36295812,0
362880,0,12.3749018,0
363060,0,12.38945266,50
363240,0,12.40661996,50
363420,0,12.42641086,50
363600,0,12.44883051,50
363780,0,12.47388209,50
363960,0,12.50156682,50
364140,0,12.53188404,50
364320,0,12.56483121,50
364500,0,12.60040395,100
364680,0,12.63859612,100
364860,0,12.67939981,100
365040,0,12.7228054,100
365220,0,12.7688016,100
365400,0,12.81737547,100
365580,0,12.86851249,100
365760,0,12.92219653,200
365940,0,12.97840998,200
366120,0,13.03713371,200
366300,0,13.09834713,200
366480,0,13.16202824,600
366660,0,13.22815363,600
366840,0,13.29669857,600
367020,0,13.36763698,600
367200,0,13.44094152,600
367380,0,13.51658359,600
367560,0,13.59453336,0
367740,0,13.67475985,0
367920,0,13.7572309,0
368100,0,13.84191324,0
368280,0,13.92877254,0
368460,0,14.01777338,0
368640,0,14.10887936,50
368820,0,14.20205307,50
369000,0,14.29725615,50
369180,0,14.39444932,50
369360,0,14.49359239,50
369540,0,14.59464434,50
369720,0,14.69756329,50
369900,0,14.80230658,50
370080,0,14.90883076,100
370260,0,15.01709166,100
370440,0,15.12704438,100
370620,0,15.23864335,100
370800,0,15.35184235,100
370980,0,15.46659453,100
371160,0,15.58285243,100
371340,10,15.70056806,200
371520,36.6960336,15.81969286,200
371700,46.94958331,15.94017776,200
371880,57.55695674,16.06197323,200
372060,68.50128682,16.18502926,600
372240,79.76607829,16.30929541,600
372420,91.33520147,16.43472085,600
372600,103.1928861,16.56125438,600
372780,115.3237151,16.68884442,600
372960,127.712619,16.81743909,600
373140,140.3448692,16.94698621,0
373320,153.2060727,17.07743332,0
373500,166.2821661,17.20872771,0
373680,179.5594095,17.34081645,0
373860,193.024381,17.47364641,0
374040,206.6639713,17.60716429,0
374220,184.9622766,17.74131662,50
374400,73.34751637,17.87604984,50
374580,40.77666749,18.01131025,50
374760,178.0836994,18.14704408,50
374940,81.3379588,18.28319753,50
375120,266.5604372,18.41971673,50
375300,218.8791812,18.55654781,50
375480,253.2941124,18.69363692,50
375660,167.2935576,18.83093022,100
375840,189.1087017,18.96837396,100
376020,133.1928743,19.10591443,100
376200,2.222759598,19.24349803,100
376380,65.26930195,19.38107128,100
376560,293.5613038,19.51858084,100
376740,286.4411217,19.65597353,100
376920,251.2331507,19.79319632,200
377100,333.4042493,19.93019643,200
377280,296.4289789,20.06692125,200
377460,397.8536661,20.20331844,200
377640,253.0370419,20.33933589,600
377820,1.493420458,20.47492179,600
378000,527.9751994,20.6100246,600
378180,542.6511761,20.74459311,600
378360,557.267151,20.87857643,600
378540,245.2040857,21.01192403,600
378720,517.3283186,21.14458572,0
378900,395.6959288,21.27651172,0
379080,177.9493511,21.40765264,0
379260,120.064566,21.53795949,0
379440,183.5681164,21.66738373,0
379620,129.7693631,21.79587727,0
379800,581.1553312,21.92339247,50
379980,327.1297689,22.04988218,50
380160,698.6829734,22.17529974,50
380340,712.2180895,22.299599,50
380520,725.6210273,22.42273435,50
380700,738.8868014,22.54466069,50
380880,752.0105685,22.66533351,50
381060,764.9876239,22.78470884,50
381240,777.8133983,22.90274329,100
381420,790.4834547,23.0193941,100
381600,802.9934853,23.13461907,100
381780,815.3393082,23.24837666,100
381960,827.5168649,23.36062595,100
382140,839.5222168,23.47132666,100
382320,851.3515428,23.58043918,100
382500,863.0011363,23.68792457,200
382680,874.4674025,23.79374456,200
382860,283.040237,23.89786159,200
383040,896.8361164,24.00023879,200
383220,907.7319096,24.10084002,600
383400,918.4310613,24.19962985,600
383580,928.9304966,24.2965736,600
383760,939.2272372,24.39163734,600
383940,949.3183993,24.48478787,600
384120,959.2011909,24.5759928,600
384300,968.8729099,24.66522047,0
384480,978.3309421,24.75244004,0
384660,987.5727588,24.83762143,0
384840,973.6793368,24.9207354,0
385020,910.182227,25.00175349,0
385200,567.1144361,25.08064806,0
385380,673.8652763,25.15739232,50
385560,988.3365497,25.23196029,50
385740,1038.351833,25.30432682,50
385920,1046.01613,25.37446765,50
386100,1053.446838,25.44235932,50
386280,1060.642117,25.50797928,50
386460,1067.600195,25.57130581,50
386640,1074.319366,25.63231808,50
386820,840.9851101,25.69099613,100
387000,101.7127368,25.74732089,100
387180,465.8897142,25.80127417,100
387360,517.9010363,25.85283868,100
387540,1074.685602,25.90199802,100
387720,179.1412061,25.9487367,100
387900,1114.534401,25.99304013,100
388080,1119.288548,26.03489463,200
388260,1123.791253,26.07428744,200
388440,1128.041417,26.1112067,200
388620,467.4722701,26.14564148,200
388800,1135.780002,26.17758178,600
388980,1139.266501,26.20701851,600
389160,740.7155967,26.23394351,600
389340,1145.469506,26.25834955,600
389520,562.4643764,26.28023033,600
389700,1150.640607,26.29958048,600
389880,1152.837421,26.31639556,0
390060,866.5496162,26.33067207,0
390240,92.34335199,26.34240744,0
390420,361.4365422,26.35160004,0
390600,130.7003429,26.35824915,0
390780,693.5710827,26.36235502,0
390960,567.3542056,26.36391881,50
391140,330.7065735,26.36294262,50
391320,742.4699097,26.35942948,50
391500,1160.851888,26.35338334,50
391680,1160.429499,26.3448091,50
391860,1159.743795,26.33371258,50
392040,1158.794731,26.32010051,50
392220,1157.582319,26.30398057,50
392400,1156.106625,26.28536133,100
392580,1154.36777,26.26425229,100
392760,1152.365929,26.24066388,100
392940,1150.101338,26.21460742,100
393120,1147.574285,26.18609515,100
393300,1144.78512,26.1551402,100
393480,1141.734251,26.1217566,100
393660,1138.422147,26.0859593,200
393840,1134.849337,26.04776411,200
394020,1131.016412,26.00718774,200
394200,1126.924029,25.96424778,200
394380,1122.572906,25.91896267,600
394560,1117.963832,25.87135177,600
394740,1113.097658,25.82143525,600
394920,1107.975307,25.76923416,600
395100,1102.597772,25.71477041,600
395280,1096.966117,25.65806673,600
395460,1091.081481,25.5991467,0
395640,1084.945075,25.53803473,0
395820,1078.558191,25.47475604,0
396000,1071.922195,25.40933667,0
396180,1065.038537,25.34180347,0
396360,1057.908748,25.27218407,0
396540,1050.534444,25.20050692,50
396720,1042.917325,25.1268012,50
396900,1035.059183,25.05109691,50
397080,1026.961897,24.97342478,50
397260,1018.627441,24.8938163,50
397440,1010.057885,24.8123037,50
397620,1001.255392,24.72891994,50
397800,992.2222301,24.6436987,50
397980,420.894797,24.55667437,100
398160,934.7131027,24.46788204,100
398340,490.3510929,24.37735748,100
398520,506.8392757,24.28513715,100
398700,834.9770153,24.19125815,100
398880,539.3042445,24.09575826,100
399060,534.0859532,23.99867588,100
399240,156.2941078,23.90005004,200
399420,502.5763321,23.79992038,200
399600,172.3026679,23.69832715,200
399780,244.0662168,23.59531119,200
399960,199.9132314,23.49091389,600
400140,309.6082332,23.38517723,600
400320,436.1965578,23.27814371,600
400500,439.0104839,23.16985639,600
400680,242.1339429,23.06035881,600
400860,416.552466,22.94969504,600
401040,70.47133286,22.83790962,0
401220,434.3566861,22.72504757,0
401400,35.35584015,22.61115436,0
401580,17.8092181,22.4962759,0
401760,555.5293175,22.38045853,0
401940,364.9048917,22.26374897,0
402120,714.1313037,22.14619436,50
402300,700.4158268,22.0278422,50
402480,686.5728998,21.90874034,50
402660,672.6086103,21.78893697,50
402840,658.5292377,21.66848059,50
403020,644.3412569,21.54742003,50
403200,630.051343,21.42580438,50
403380,615.6663753,21.30368298,50
403560,601.1934419,21.18110545,100
403740,586.6398438,21.05812161,100
403920,572.0130996,20.9347815,100
404100,557.3209499,20.81113533,100
404280,542.571362,20.68723349,100
404460,527.7725346,20.56312653,100
404640,512.9329023,20.43886508,100
404820,498.0611406,20.31449993,200
405000,483.1661705,20.19008192,200
405180,468.2571637,20.06566196,200
405360,453.3435474,19.941291,200
405540,438.4350092,19.81702001,600
405720,423.5415025,19.69289997,600
405900,408.6732513,19.56898181,600
406080,393.8407557,19.44531643,600
406260,379.0547969,19.32195466,600
406440,364.3264427,19.19894723,600
406620,349.6670529,19.07634474,0
406800,127.2984671,18.95419768,0
406980,8.440009913,18.83255635,0
407160,126.5634905,18.71147087,0
407340,186.9230719,18.59099115,0
407520,144.3452158,18.47116685,0
407700,263.8332847,18.35204737,50
407880,250.0004025,18.23368184,50
408060,236.3385398,18.11611904,50
408240,222.8619365,17.99940745,50
408420,209.5851817,17.88359516,50
408600,196.5232197,17.76872986,50
408780,183.6913562,17.65485885,50
408960,56.76638008,17.54202896,50
409140,111.4936651,17.43028656,100
409320,82.27943332,17.31967751,100
409500,119.1442015,17.21024715,100
409680,123.5452991,17.10204026,100
409860,112.4364717,16.99510104,100
410040,101.675529,16.88947307,100
410220,36.92880242,16.78519931,100
410400,9.307770915,16.68232201,200
410580,5.383833128,16.58088277,200
410760,48.58758622,16.48092242,200
410940,11.51634009,16.38248105,200
411120,20.37377423,16.28559797,600
411300,36.07229125,16.19031165,600
411480,17.44875197,16.09665973,600
411660,23.66339343,16.00467895,600
411840,17.46607269,15.91440517,600
412020,11.84349616,15.82587327,600
412200,0,15.73911718,0
412380,0,15.65416983,0
412560,0,15.57106308,0
412740,0,15.48982775,0
412920,0,15.41049356,0
413100,0,15.33308906,0
413280,0,15.25764166,50
413460,0,15.18417756,50
413640,0,15.11272173,50
413820,0,15.04329785,50
414000,0,14.97592832,50
414180,0,14.91063418,50
414360,0,14.84743512,50
414540,0,14.78634939,50
414720,0,14.72739383,100
414900,0,14.67058377,100
415080,0,14.61593305,100
415260,0,14.56345394,100
415440,0,14.51315713,100
415620,0,14.46505168,100
415800,0,14.419145,100
415980,0,14.3754428,200
416160,0,14.33394904,200
416340,0,14.29466592,200
416520,0,14.25759383,200
416700,0,14.22273129,600
416880,0,14.19007496,600
417060,0,14.15961956,600
417240,0,14.13135785,600
417420,0,14.10528056,600
417600,0,14.08137642,600
417780,0,14.05963203,0
417960,0,14.0400319,0
418140,0,14.02255837,0
418320,0,14.00719155,0
418500,0,13.99390932,0
418680,0,13.9826873,0
418860,0,13.97349873,50
419040,0,13.96631452,50
419220,0,13.96110316,50
419400,0,13.95783067,50
419580,0,13.95646058,50
419760,0,13.9569539,50
419940,0,13.95926904,50
420120,0,13.96336178,50
420300,0,13.96918525,100
420480,0,13.97668985,100
420660,0,13.98582323,100
420840,0,13.99653025,100
421020,0,14.00875291,100
421200,0,14.02243033,100
421380,0,14.03749868,100
421560,0,14.05389117,200
421740,0,14.07153798,200
421920,0,14.0903662,200
422100,0,14.11029982,200
422280,0,14.13125966,600
422460,0,14.15316334,600
422640,0,14.1759252,600
422820,0,14.1994563,600
423000,0,14.22366434,600
423180,0,14.2484536,600
423360,0,14.27372494,0
423540,0,14.2993757,0
423720,0,14.32529971,0
423900,0,14.35138717,0
424080,0,14.37752466,0
424260,0,14.40359506,0
424440,0,14.42947751,50
424620,0,14.45504736,50
424800,0,14.48017612,50
424980,0,14.5047314,50
425160,0,14.52857689,50
425340,0,14.55157226,50
425520,0,14.57357317,50
425700,0,14.59443115,50
425880,0,14.6139936,100
426060,0,14.63210372,100
426240,0,14.64860046,100
426420,0,14.66331847,100
426600,0,14.67608804,100
426780,0,14.68673505,100
426960,0,14.69508092,100
427140,0,14.70094256,200
427320,0,14.70413229,200
427500,0,14.70445784,200
427680,0,14.70172223,200
427860,0,14.69572377,600
428040,0,14.68625597,600
428220,0,14.67310751,600
428400,0,14.65606217,600
428580,0,14.63489876,600
428760,0,14.60939111,600
428940,0,14.57930796,0
429120,0,14.54441294,0
429300,0,14.5044645,0
429480,0,14.45921587,0
429660,0,14.40841496,0
429840,0,14.35180435,0
430020,0,14.28912121,0
430200,0,14.22009724,0
430380,0,14.14445863,0
430560,0,14.06192596,0
430740,0,13.97221421,0
430920,0,13.87503263,0
431100,0,13.77008471,0
431280,0,13.65706814,0
431460,0,13.53567473,0
431640,0,13.40559033,0
431820,0,13.26649483,0
432000,0,13.11806201,0
432180,0,12.95995958,0
432360,0,12.79184903,0
432540,0,12.61338564,0
432720,0,12.42421836,0
432900,0,12.16871,50
433080,0,12.38549528,50
433260,0,12.58948029,50
433440,0,12.78105981,50
433620,0,12.96062382,50
433800,0,13.12855562,50
433980,0,13.28523185,50
434160,0,13.43102257,50
434340,0,13.56629133,100
434520,0,13.69139523,100
434700,0,13.80668498,100
434880,0,13.91250494,100
435060,0,14.00919323,100
435240,0,14.09708174,100
435420,0,14.17649625,100
435600,0,14.24775641,200
435780,0,14.31117588,200
435960,0,14.36706236,200
436140,0,14.41571762,200
436320,0,14.45743761,600
436500,0,14.4925125,600
436680,0,14.52122671,600
436860,0,14.54385903,600
437040,0,14.56068262,600
437220,0,14.57196511,600
437400,0,14.57796862,0
437580,0,14.57894986,0
437760,0,14.57516016,0
437940,0,14.56684554,0
438120,0,14.55424675,0
438300,0,14.53759935,0
438480,0,14.51713376,50
438660,0,14.49307529,50
438840,0,14.46564425,50
439020,0,14.43505595,50
439200,0,14.40152079,50
439380,0,14.36524431,50
439560,0,14.32642723,50
439740,0,14.28526553,50
439920,0,14.24195047,100
440100,0,14.19666869,100
440280,0,14.14960222,100
440460,0,14.10092856,100
440640,0,14.05082073,100
440820,0,13.99944732,100
441000,0,13.94697252,100
441180,0,13.89355623,200
441360,0,13.83935407,200
441540,0,13.78451741,200
441720,0,13.72919349,200
441900,0,13.67352542,600
442080,0,13.61765225,600
442260,0,13.56170899,600
442440,0,13.50582674,600
442620,0,13.45013264,600
442800,0,13.39474999,600
442980,0,13.33979828,0
443160,0,13.28539323,0
443340,0,13.23164686,0
443520,0,13.17866752,0
443700,0,13.12655996,0
443880,0,13.07542534,0
444060,0,13.02536133,50
444240,0,12.97646211,50
444420,0,12.92881847,50
444600,0,12.88251781,50
444780,0,12.83764419,50
444960,0,12.79427844,50
445140,0,12.75249811,50
445320,0,12.7123776,50
445500,0,12.67398816,100
445680,0,12.63739796,100
445860,0,12.60267211,100
446040,0,12.56987273,100
446220,0,12.539059,100
446400,0,12.51028716,100
446580,0,12.48361062,100
446760,0,12.45907996,200
446940,0,12.43674297,200
447120,0,12.41664474,200
447300,0,12.39882764,200
447480,0,12.38333143,600
447660,0,12.37019324,600
447840,0,12.35944768,600
448020,0,12.3511268,600
448200,0,12.34526023,600
448380,0,12.34187512,600
448560,0,12.34099628,0
448740,0,12.34264615,0
448920,0,12.34684486,0
449100,0,12.3536103,0
449280,0,12.36295812,0
449460,0,12.3749018,0
449640,0,12.38945266,50
449820,0,12.40661996,50
450000,0,12.42641086,50
450180,0,12.44883051,50
450360,0,12.47388209,50
450540,0,12.50156682,50
450720,0,12.53188404,50
450900,0,12.56483121,50
451080,0,12.60040395,100
451260,0,12.63859612,100
451440,0,12.67939981,100
451620,0,12.7228054,100
451800,0,12.7688016,100
451980,0,12.81737547,100
452160,0,12.86851249,100
452340,0,12.92219653,200
452520,0,12.97840998,200
452700,0,13.03713371,200
452880,0,13.09834713,200
453060,0,13.16202824,600
453240,0,13.22815363,600
453420,0,13.29669857,600
453600,0,13.36763698,600
453780,0,13.44094152,600
453960,0,13.51658359,600
454140,0,13.59453336,0
454320,0,13.67475985,0
454500,0,13.7572309,0
454680,0,13.84191324,0
454860,0,13.92877254,0
455040,0,14.01777338,0
455220,0,14.10887936,50
455400,0,14.20205307,50
455580,0,14.29725615,50
455760,0,14.39444932,50
455940,0,14.49359239,50
456120,0,14.59464434,50
456300,0,14.69756329,50
456480,0,14.80230658,50
456660,0,14.90883076,100
456840,0,15.01709166,100
457020,0,15.12704438,100
457200,0,15.23864335,100
457380,0,15.35184235,100
457560,0,15.46659453,100
457740,0,15.58285243,100
457920,10,15.70056806,200
458100,30.580028,15.81969286,200
458280,39.12465275,15.94017776,200
458460,47.96413061,16.06197323,200
458640,57.08440568,16.18502926,600
458820,66.47173191,16.30929541,600
459000,76.11266789,16.43472085,600
459180,85.99407172,16.56125438,600
459360,96.10309594,16.68884442,600
459540,106.4271825,16.81743909,600
459720,116.9540577,16.94698621,0
459900,127.6717273,17.07743332,0
460080,138.5684718,17.20872771,0
460260,149.6328412,17.34081645,0
460440,160.8536509,17.47364641,0
460620,172.219976,17.60716429,0
460800,154.1352305,17.74131662,50
460980,61.12293031,17.87604984,50
461160,33.98055624,18.01131025,50
461340,148.4030828,18.14704408,50
461520,67.78163233,18.28319753,50
461700,222.1336977,18.41971673,50
461880,182.3993177,18.55654781,50
462060,211.078427,18.69363692,50
462240,139.411298,18.83093022,100
462420,157.5905847,18.96837396,100
462600,110.9940619,19.10591443,100
462780,1.852299665,19.24349803,100
462960,54.39108496,19.38107128,100
463140,244.6344198,19.51858084,100
463320,238.7009348,19.65597353,100
463500,209.3609589,19.79319632,200
463680,277.8368744,19.93019643,200
463860,247.0241491,20.06692125,200
464040,331.5447218,20.20331844,200
464220,210.8642016,20.33933589,600
464400,1.244517048,20.47492179,600
464580,439.9793328,20.6100246,600
464760,452.2093134,20.74459311,600
464940,464.3892925,20.87857643,600
465120,204.3367381,21.01192403,600
465300,431.1069322,21.14458572,0
465480,329.7466074,21.27651172,0
465660,148.2911259,21.40765264,0
465840,100.053805,21.53795949,0
466020,152.9734304,21.66738373,0
466200,108.141136,21.79587727,0
466380,484.2961094,21.92339247,50
466560,272.6081407,22.04988218,50
466740,582.2358112,22.17529974,50
466920,593.5150746,22.299599,50
467100,604.6841894,22.42273435,50
467280,615.7390012,22.54466069,50
467460,626.6754737,22.66533351,50
467640,637.4896866,22.78470884,50
467820,648.1778319,22.90274329,100
468000,658.7362123,23.0193941,100
468180,669.1612377,23.13461907,100
468360,679.4494235,23.24837666,100
468540,689.5973874,23.36062595,100
468720,699.6018473,23.47132666,100
468900,709.459619,23.58043918,100
469080,719.1676136,23.68792457,200
469260,728.7228354,23.79374456,200
469440,235.8668642,23.89786159,200
469620,747.3634303,24.00023879,200
469800,756.443258,24.10084002,600
469980,765.3592177,24.19962985,600
470160,774.1087471,24.2965736,600
470340,782.6893644,24.39163734,600
470520,791.0986661,24.48478787,600
470700,799.3343257,24.5759928,600
470880,807.3940916,24.66522047,0
471060,815.2757851,24.75244004,0
471240,822.977299,24.83762143,0
471420,811.3994474,24.9207354,0
471600,758.4851891,25.00175349,0
471780,472.5953634,25.08064806,0
471960,561.5543969,25.15739232,50
472140,823.6137914,25.23196029,50
472320,865.2931939,25.30432682,50
472500,871.680108,25.37446765,50
472680,877.872365,25.44235932,50
472860,883.8684311,25.50797928,50
473040,889.6668294,25.57130581,50
473220,895.2661387,25.63231808,50
473400,700.8209251,25.69099613,100
473580,84.76061401,25.74732089,100
473760,388.2414285,25.80127417,100
473940,431.5841969,25.85283868,100
474120,895.5713346,25.90199802,100
474300,149.2843384,25.9487367,100
474480,928.7786671,25.99304013,100
474660,932.7404566,26.03489463,200
474840,936.492711,26.07428744,200
475020,940.0345144,26.1112067,200
475200,389.5602251,26.14564148,200
475380,946.4833353,26.17758178,600
475560,949.3887505,26.20701851,600
475740,617.2629973,26.23394351,600
475920,954.5579215,26.25834955,600
476100,468.7203137,26.28023033,600
476280,958.8671721,26.29958048,600
476460,960.6978511,26.31639556,0
476640,722.1246802,26.33067207,0
476820,76.95279332,26.34240744,0
477000,301.1971185,26.35160004,0
477180,108.9169524,26.35824915,0
477360,577.9759023,26.36235502,0
477540,472.7951714,26.36391881,50
477720,275.5888113,26.36294262,50
477900,618.7249248,26.35942948,50
478080,967.3765732,26.35338334,50
478260,967.0245828,26.3448091,50
478440,966.4531622,26.33371258,50
478620,965.6622757,26.32010051,50
478800,964.6519327,26.30398057,50
478980,963.4221877,26.28536133,100
479160,961.9731415,26.26425229,100
479340,960.3049412,26.24066388,100
479520,958.4177813,26.21460742,100
479700,956.311904,26.18609515,100
479880,953.9876,26.1551402,100
480060,951.4452095,26.1217566,100
480240,948.6851226,26.0859593,200
480420,945.7077806,26.04776411,200
480600,942.5136768,26.00718774,200
480780,939.1033572,25.96424778,200
480960,935.477422,25.91896267,600
481140,931.6365263,25.87135177,600
481320,927.5813813,25.82143525,600
481500,923.3127557,25.76923416,600
481680,918.8314766,25.71477041,600
481860,914.138431,25.65806673,600
482040,909.2345672,25.5991467,0
482220,904.120896,25.53803473,0
482400,898.7984921,25.47475604,0
482580,893.2684958,25.40933667,0
482760,887.5321143,25.34180347,0
482940,881.5906236,25.27218407,0
483120,875.4453698,25.20050692,50
483300,869.097771,25.1268012,50
483480,862.5493189,25.05109691,50
483660,855.8015808,24.97342478,50
483840,848.8562012,24.8938163,50
484020,841.7149038,24.8123037,50
484200,834.3794936,24.72891994,50
484380,826.8518584,24.6436987,50
484560,350.7456642,24.55667437,100
484740,778.9275856,24.46788204,100
484920,408.6259107,24.37735748,100
485100,422.3660631,24.28513715,100
485280,695.8141794,24.19125815,100
485460,449.4202037,24.09575826,100
485640,445.0716277,23.99867588,100
485820,130.2450899,23.90005004,200
486000,418.8136101,23.79992038,200
486180,143.5855566,23.69832715,200
486360,203.388514,23.59531119,200
486540,166.5943595,23.49091389,600
486720,258.006861,23.38517723,600
486900,363.4971315,23.27814371,600
487080,365.8420699,23.16985639,600
487260,201.7782857,23.06035881,600
487440,347.127055,22.94969504,600
487620,58.72611071,22.83790962,0
487800,361.9639051,22.72504757,0
487980,29.46320012,22.61115436,0
488160,14.84101508,22.4962759,0
488340,462.9410979,22.38045853,0
488520,304.0874098,22.26374897,0
488700,595.1094198,22.14619436,50
488880,583.6798557,22.0278422,50
489060,572.1440832,21.90874034,50
489240,560.5071753,21.78893697,50
489420,548.7743647,21.66848059,50
489600,536.9510474,21.54742003,50
489780,525.0427858,21.42580438,50
489960,513.0553128,21.30368298,50
490140,500.9945349,21.18110545,100
490320,488.8665365,21.05812161,100
490500,476.677583,20.9347815,100
490680,464.4341249,20.81113533,100
490860,452.1428017,20.68723349,100
491040,439.8104455,20.56312653,100
491220,427.4440853,20.43886508,100
491400,415.0509505,20.31449993,200
491580,402.6384754,20.19008192,200
491760,390.2143031,20.06566196,200
491940,377.7862895,19.941291,200
492120,365.3625077,19.81702001,600
492300,352.9512521,19.69289997,600
492480,340.5610428,19.56898181,600
492660,328.2006298,19.44531643,600
492840,315.8789974,19.32195466,600
493020,303.6053689,19.19894723,600
493200,291.3892108,19.07634474,0
493380,106.0820559,18.95419768,0
493560,7.033341594,18.83255635,0
493740,105.4695754,18.71147087,0
493920,155.7692266,18.59099115,0
494100,120.2876798,18.47116685,0
494280,219.8610705,18.35204737,50
494460,208.3336688,18.23368184,50
494640,196.9487832,18.11611904,50
494820,185.7182804,17.99940745,50
495000,174.6543181,17.88359516,50
495180,163.7693497,17.76872986,50
495360,153.0761302,17.65485885,50
495540,47.30531673,17.54202896,50
495720,92.91138758,17.43028656,100
495900,68.56619443,17.31967751,100
496080,99.28683457,17.21024715,100
496260,102.9544159,17.10204026,100
496440,93.69705978,16.99510104,100
496620,84.72960753,16.88947307,100
496800,30.77400201,16.78519931,100
496980,7.756475763,16.68232201,200
497160,4.486527607,16.58088277,200
497340,40.48965519,16.48092242,200
497520,9.596950077,16.38248105,200
497700,16.97814519,16.28559797,600
497880,30.0602427,16.19031165,600
498060,14.54062664,16.09665973,600
498240,19.71949452,16.00467895,600
498420,14.55506057,15.91440517,600
498600,9.869580134,15.82587327,600
498780,0,15.73911718,0
498960,0,15.65416983,0
499140,0,15.57106308,0
499320,0,15.48982775,0
499500,0,15.41049356,0
499680,0,15.33308906,0
499860,0,15.25764166,50
500040,0,15.18417756,50
500220,0,15.11272173,50
500400,0,15.04329785,50
500580,0,14.97592832,50
500760,0,14.91063418,50
500940,0,14.84743512,50
501120,0,14.78634939,50
501300,0,14.72739383,100
501480,0,14.67058377,100
501660,0,14.61593305,100
501840,0,14.56345394,100
502020,0,14.51315713,100
502200,0,14.46505168,100
502380,0,14.419145,100
502560,0,14.3754428,200
502740,0,14.33394904,200
502920,0,14.29466592,200
503100,0,14.25759383,200
503280,0,14.22273129,600
503460,0,14.19007496,600
503640,0,14.15961956,600
503820,0,14.13135785,600
504000,0,14.10528056,600
504180,0,14.08137642,600
504360,0,14.05963203,0
504540,0,14.0400319,0
504720,0,14.02255837,0
504900,0,14.00719155,0
505080,0,13.99390932,0
505260,0,13.9826873,0
505440,0,13.97349873,50
505620,0,13.96631452,50
505800,0,13.96110316,50
505980,0,13.95783067,50
506160,0,13.95646058,50
