solar_curr_mA,load_power_mW 
0.0,2519.150391624557
0.0,2519.1223778705225
0.0,2519.094363804961
0.0,4154.804807120236
0.0,2519.0268682409865
0.0,2518.9988531132603
0.0,3336.8109173462917
0.0,2518.9370884565724
0.0,4154.5454008564475
0.0,2518.869588678281
0.0,2518.8415718012684
0.0,2518.8135546126255
0.0,2518.785537112341
0.0,2518.757519300406
0.0,4154.249223709376
0.0,2518.6900147097735
0.0,2518.6619958352467
0.0,2518.633976649022
0.0,2518.60595715109
0.0,4971.7043069146275
0.0,2518.5327141110874
0.0,2518.5046934865723
0.0,2518.476672550302
0.0,2518.448651302265
0.0,4153.739784088775
0.0,2518.381138432559
0.0,2518.3531161215396
0.0,2518.325093498708
0.0,2518.297070564054
0.0,2518.269047317567
0.0,4153.443549494541
0.0,3335.7918316467517
0.0,2518.1677701049084
0.0,2518.1397454195057
0.0,2518.1117204222114
0.0,4153.18405820773
0.0,2518.0441985189022
0.0,2518.016172458199
0.0,2517.988146085558
0.0,2517.9601194009697
0.0,5787.921031582383
0.0,7422.742887578961
0.0,5787.660323598795
0.0,2517.767705168537
0.0,3335.1800241821006
0.0,2517.7059103093934
0.0,4152.5147245346325
0.0,2517.6383775225195
0.0,2517.6103469442464
0.0,2517.5823160538857
0.0,2517.554284851426
0.0,2517.5262533368577
0.0,4152.218402540761
0.0,2517.458715730579
0.0,2517.4306831518597
0.0,2517.4026502609854
0.0,2517.374617057945
0.0,4969.273565921744
0.0,2517.3013381912833
0.0,2517.2733038600068
0.0,2517.245269216516
0.0,2517.217234260802
0.0,4151.708713727977
0.0,2517.149688363295
0.0,2517.121652343037
0.0,2517.09361601051
0.0,2517.065579365702
0.0,2517.0375424086037
0.0,4151.412334202601
0.0,3334.1604400038796
0.0,2516.93621564263
0.0,2516.9081772445024
0.0,2516.8801385340253
0.0,4151.152715944082
0.0,2516.812583589648
0.0,2516.7845438142
0.0,2516.756503726356
0.0,2516.7284633261065
0.0,2516.700422613441
0.0,4150.856296719631
0.0,2516.632862844914
0.0,2516.604821067049
0.0,3333.6395596390903
0.0,2516.5429976529563
0.0,4150.596643681421
0.0,2516.4754336580736
0.0,2516.4473901259257
0.0,2516.4193462812564
0.0,2516.3913021240555
0.0,4150.346440632827
0.0,2516.323734056134
0.0,2516.2956888333415
0.0,2516.2676432979715
0.0,2516.2395974500137
0.0,3333.1557504304355
0.0,4150.040496910053
0.0,2516.13823855042
0.0,2516.110191260061
0.0,2516.082143657056
0.0,2516.0540957413937
0.0,7417.273957500216
0.0,5783.395917276144
0.0,5783.278658265057
0.0,2515.8615357365584
0.0,2515.8334853614538
0.0,2515.8054346736
0.0,4149.380124592316
0.0,3332.5282497424682
0.0,2515.704058281503
0.0,2515.6760061505015
0.0,2515.647953706691
0.0,4149.120379175521
0.0,2515.580365672695
0.0,2515.552312162348
0.0,2515.524258339146
0.0,2515.4962042030793
0.0,2515.468149754137
0.0,4148.823814748638
0.0,2515.4005568888974
0.0,3332.044279173985
0.0,2515.338703875926
0.0,2515.310647670321
0.0,4148.564034501017
0.0,2515.243050572512
0.0,2515.214993299941
0.0,2515.186935714389
0.0,2515.1588778158466
0.0,4148.3137088577105
0.0,2515.091276639008
0.0,2515.063217673306
0.0,2515.035158394567
0.0,3331.5602383003593
0.0,2514.9732963950833
0.0,4148.0076152082365
0.0,2514.9056902298125
0.0,2514.877629193504
0.0,2514.849567844088
0.0,2514.821506181556
0.0,4147.757255984131
0.0,2514.7538959356148
0.0,2514.7258332054935
0.0,2514.697770162209
0.0,2514.6697068057506
0.0,2514.641643136108
0.0,4963.878507343359
0.0,2514.5682846263885
0.0,2514.540219824826
0.0,2514.512154710031
0.0,2514.484089281994
0.0,4147.200728448724
0.0,2514.4164699632993
0.0,2514.388403467243
0.0,2514.3603366578973
0.0,2514.3322695352517
0.0,4146.950320511692
0.0,2514.2646461335044
0.0,3330.539545998568
0.0,2514.2027651756857
0.0,2514.1746962939956
0.0,2514.1466270989367
0.0,7411.650501083245
0.0,5779.011018679617
0.0,5778.893670695678
0.0,2513.953920989886
0.0,2513.9258493297825
0.0,4146.279980534456
0.0,2513.858214995308
0.0,2513.830142266474
0.0,2513.802069224142
0.0,3329.9267735388094
0.0,2513.740176879108
0.0,4145.973736737654
0.0,2513.6725375488572
0.0,2513.6444627463675
0.0,2513.61638763031
0.0,2513.588312200675
0.0,4145.72325468901
0.0,2513.520668783745
0.0,2513.4925922849484
0.0,2513.4645154725276
0.0,2513.436438346472
0.0,4961.499358910807
0.0,2513.3630446602015
0.0,2513.3349664005973
0.0,2513.3068878273093
0.0,2513.2788089403275
0.0,2513.2507297396414
0.0,4145.166454071791
0.0,2513.183077236596
0.0,2513.154996966318
0.0,2513.1269163822894
0.0,2513.0988354844994
0.0,4144.915923238478
0.0,3328.942779970477
0.0,2512.9973499067014
0.0,2512.969267561096
0.0,2512.94118490167
0.0,2512.913101928413
0.0,4144.609578652666
0.0,2512.8454403355895
0.0,2512.8173562923093
0.0,2512.7892719351526
0.0,2512.761187264108
0.0,4144.359014155897
0.0,2512.693521580568
0.0,3328.458288064766
0.0,2512.6316019294477
0.0,2512.603515496057
0.0,4144.098954026258
0.0,2512.5358455662513
0.0,2512.5077580624416
0.0,2512.479670244639
0.0,2512.451582112832
0.0,2512.423493667011
0.0,4143.802030227679
0.0,2512.3558188883785
0.0,2512.3277293719084
0.0,2512.2996395413775
0.0,3327.936515219868
0.0,4143.541935140438
0.0,5774.740225253348
0.0,5774.622790481945
0.0,5774.505353322317
0.0,2512.044857635895
0.0,2512.016764642264
0.0,4143.131180875104
0.0,2511.9490789059632
0.0,2511.920984841164
0.0,2511.892890462151
0.0,2511.864795768915
0.0,4958.396839669617
0.0,2511.791356160088
0.0,2511.7632603311736
0.0,2511.7351641879864
0.0,2511.707067730516
0.0,4142.620374020827
0.0,2511.6393736483046
0.0,2511.6112761192694
0.0,2511.583178275904
0.0,2511.555080118199
0.0,2511.5269816461428
0.0,4142.32334423767
0.0,3326.860523119798
0.0,2511.4254325508705
0.0,2511.397332628279
0.0,2511.369232391277
0.0,4142.063156299062
0.0,2511.3015292025157
0.0,2511.273427893516
0.0,2511.24532627006
0.0,2511.217224332137
0.0,2511.189122079736
0.0,4141.766086554921
0.0,2511.121414034994
0.0,2511.093310710365
0.0,3326.3384996496834
0.0,2511.031351599839
0.0,4141.505863607136
0.0,2510.9636393008514
0.0,2510.935534210362
0.0,2510.9074288052893
0.0,2510.879323085622
0.0,4141.255111323061
0.0,2510.8116066867137
0.0,2510.7834998944213
0.0,2510.7553927874883
0.0,2510.7272853659047
0.0,3325.853628369623
0.0,4140.948495914783
0.0,2510.62570392496
0.0,2510.5975950514535
0.0,2510.569485863237
0.0,2510.5413763602983
0.0,4140.6977098778925
0.0,2510.473650845829
0.0,2510.4455402698327
0.0,2510.4174293790684
0.0,2510.3893181735257
0.0,2510.361206653194
0.0,4955.428662087719
0.0,5770.3487492320155
0.0,5770.23122508677
0.0,5770.113698547843
0.0,2510.134342369433
0.0,4140.026357505453
0.0,2510.0666058726283
0.0,2510.038490738063
0.0,2510.0103752885766
0.0,2509.982259524159
0.0,4139.775515606172
0.0,2509.914518923036
0.0,3324.776962193351
0.0,2509.8525307126415
0.0,2509.824413180018
0.0,2509.796295332392
0.0,4139.468790603255
0.0,2509.7285497119065
0.0,2509.7004307902666
0.0,2509.672311553578
0.0,2509.644192001831
0.0,4139.2179149149515
0.0,2509.5764422753687
0.0,2509.5483216494117
0.0,3324.2918631537527
0.0,2509.486324393439
0.0,2509.458202757642
0.0,4138.911148589848
0.0,2509.390448009788
0.0,2509.3623252995426
0.0,2509.3342022741213
0.0,2509.3060789335136
0.0,4138.6602390988655
0.0,2509.238320078023
0.0,2509.210195662772
0.0,2509.1820709322874
0.0,3323.8066933160017
0.0,4138.399820856505
0.0,2509.080426932954
0.0,2509.0523007478637
0.0,2509.0241742474805
0.0,2508.996047431795
0.0,2508.967920300795
0.0,4138.1024881275425
0.0,2508.900152312585
0.0,2508.872024106507
0.0,2508.8438955850684
0.0,2508.8157667482587
0.0,4137.851529601667
0.0,3323.268938496143
0.0,2508.7141079077096
0.0,2508.6859776156566
0.0,2508.657847008173
0.0,4137.591060459833
0.0,2508.590070643586
0.0,2508.561938960625
0.0,2508.5338069621866
0.0,2508.5056746482605
0.0,2508.4775420188353
0.0,4137.2936696085335
0.0,2508.409760782504
0.0,6580.354200992303
0.0,5765.836314868814
0.0,5765.718698746205
0.0,4136.919203934304
0.0,2508.182719992485
0.0,2508.154583740678
0.0,2508.1264471732393
0.0,2508.098310290159
0.0,2508.070173091426
0.0,4136.621764782112
0.0,2508.002380845625
0.0,2507.974242570659
0.0,3322.206691274206
0.0,2507.9122064026787
0.0,4136.3612182018005
0.0,2507.8444098867394
0.0,2507.816269839316
0.0,2507.788129476134
0.0,2507.7599887971824
0.0,4136.110154025124
0.0,2507.692188166005
0.0,2507.6640464104203
0.0,2507.6359043390194
0.0,2507.607761951792
0.0,3321.721216878946
0.0,4135.803157188677
0.0,2507.5060541368757
0.0,2507.4779102923003
0.0,2507.4497661318383
0.0,2507.4216216554787
0.0,4135.552059133062
0.0,2507.353811874677
0.0,2507.3256663212483
0.0,2507.297520451876
0.0,2507.2693742665483
0.0,2507.241227765255
0.0,4949.269631270841
0.0,2507.1676527244144
0.0,2507.1395050811493
0.0,2507.11135712187
0.0,2507.083208846564
0.0,4134.993888916182
0.0,2507.015389912433
0.0,2506.9872405596225
0.0,2506.95909089074
0.0,2506.9309409057746
0.0,4134.7427417150175
0.0,2506.8631178523215
0.0,3320.7347918746514
0.0,2506.8010541873705
0.0,2506.772902427734
0.0,2506.744750351944
0.0,4134.435643343979
0.0,2506.676922260776
0.0,2506.6487691070447
0.0,2506.620615637113
0.0,2506.5924618509707
0.0,4134.18446223025
0.0,2506.5246296388113
0.0,2506.4964747745307
0.0,6575.334817217312
0.0,5761.438052173714
0.0,7388.777994361794
0.0,2506.2974180796205
0.0,2506.2692606629157
0.0,2506.2411029298673
0.0,2506.212944880464
0.0,2506.1847865146956
0.0,4133.51205200418
0.0,2506.116943268204
0.0,2506.0887838237713
0.0,2506.0606240629263
0.0,3319.671733768339
0.0,4133.25130939919
0.0,2505.958853455707
0.0,2505.9306922348133
0.0,2505.9025306974477
0.0,2505.8743688435993
0.0,2505.8462066732573
0.0,4132.953606279017
0.0,2505.778354259876
0.0,2505.7501910104324
0.0,2505.722027444448
0.0,2505.6938635619126
0.0,4946.21503876337
0.0,2505.620243084567
0.0,2505.592078057942
0.0,2505.563912714717
0.0,2505.5357470548806
0.0,4132.44154139443
0.0,2505.467886233774
0.0,2505.439719494435
0.0,2505.4115524384374
0.0,2505.383385065771
0.0,2505.3552173764256
0.0,4132.143779934395
0.0,3318.684699592993
0.0,2505.2534181137526
0.0,2505.225248963124
0.0,2505.197079495757
0.0,4131.882950985169
0.0,2505.1292095006334
0.0,2505.101038953325
0.0,2505.07286808923
0.0,2505.0446969083373
0.0,4131.631614682527
0.0,2504.97682278458
0.0,2504.9486505235495
0.0,3318.1987099108505
0.0,2504.8865394241056
0.0,2504.8583661476623
0.0,4131.324285050249
0.0,2504.7904869748004
0.0,2504.762312617978
0.0,2504.73413794424
0.0,2504.7059629535765
0.0,4131.0729147583725
0.0,2504.6380796504054
0.0,2504.6099035791663
0.0,2504.581727190953
0.0,6570.311598917611
0.0,7383.28390610639
0.0,5756.892121528507
0.0,2504.382518306694
0.0,2504.3543393601985
0.0,2504.3261600966325
0.0,2504.2979805159857
0.0,4130.399997990472
0.0,2504.230086153527
0.0,2504.2019054917755
0.0,2504.173724512897
0.0,2504.1455432168796
0.0,4943.158558704642
0.0,2504.071877218746
0.0,2504.043694776515
0.0,2504.015512017097
0.0,2503.987328940479
0.0,2503.959145546652
0.0,4129.841131449941
0.0,2503.891241996564
0.0,2503.863057521194
0.0,2503.834872728567
0.0,2503.8066876186726
0.0,4129.589670878386
0.0,3316.6333401086376
0.0,2503.7048253940648
0.0,2503.676638820175
0.0,2503.6484519289575
0.0,4129.3286806000715
0.0,2503.580539952118
0.0,2503.552351978955
0.0,2503.5241636884166
0.0,2503.4959750804924
0.0,2503.467786155172
0.0,4129.030694660438
0.0,2503.399869277285
0.0,3316.147049796802
0.0,2503.3377197508125
0.0,2503.3095290434458
0.0,4128.769669048033
0.0,2503.2416078718243
0.0,2503.213416082072
0.0,2503.185223974816
0.0,2503.157031550045
0.0,4128.518143216119
0.0,2503.0891062404426
0.0,2503.060912733088
0.0,2503.0327189081727
0.0,3315.6606881638736
0.0,2502.9705602653084
0.0,4128.210581799361
0.0,2502.9026298951694
0.0,2502.8744342872774
0.0,2502.846238361753
0.0,2502.818042118584
0.0,4127.959021901251
0.0,2502.7501076087824
0.0,2502.721910282591
0.0,2502.6937126387083
0.0,2502.665514677124
0.0,8190.317194226266
0.0,5752.604906946978
0.0,5752.487020295471
0.0,2502.466153253911
0.0,2502.4379527281626
0.0,2502.4097518846143
0.0,4127.285597445026
0.0,2502.341806290475
0.0,2502.3136043633735
0.0,2502.285402118426
0.0,2502.257199555621
0.0,4127.033981165681
0.0,3314.580711068831
0.0,2502.1552742521103
0.0,2502.1270702225884
0.0,2502.0988658751494
0.0,2502.070661209782
0.0,4126.726309136381
0.0,2502.0027064071965
0.0,2501.974500657835
0.0,2501.9462945904975
0.0,2501.9180882051737
0.0,4126.474658754074
0.0,2501.8501292584574
0.0,3314.094119568711
0.0,2501.787941233547
0.0,2501.759733062863
0.0,4126.213471447159
0.0,2501.6917698144284
0.0,2501.663560559346
0.0,2501.635350986169
0.0,2501.6071410948875
0.0,2501.57893088549
0.0,4125.915260519461
0.0,2501.5109627248976
0.0,3313.644827927675
0.0,2501.448766268094
0.0,2501.42055427261
0.0,4125.654037798361
0.0,2501.352581808549
0.0,2501.324368728226
0.0,2501.2961553296786
0.0,2501.267941612897
0.0,4125.402322007762
0.0,2501.1999650014727
0.0,2501.171750199653
0.0,2501.143535079552
0.0,3313.158098978801
0.0,2501.0813294856857
0.0,4125.094528281305
0.0,2501.013347802249
0.0,2500.985130895128
0.0,2500.956913669653
0.0,2500.928696125815
0.0,4124.84277834726
0.0,2500.8607102933265
0.0,2500.832491664009
0.0,2500.8042727162792
0.0,2500.7760534501276
0.0,4936.506977408282
0.0,5748.314494894242
0.0,5748.196520253726
0.0,5748.078543191897
0.0,5747.960563708605
0.0,5747.842581803702
0.0,7371.341558209834
0.0,5747.580055891964
0.0,5747.462066176192
0.0,5747.34407403818
0.0,5747.226079477777
0.0,7370.550882799726
0.0,5746.96352540394
0.0,6558.5317133243325
0.0,5746.714238784017
0.0,5746.596231291346
0.0,7369.743091077155
0.0,5746.333648439527
0.0,5746.215633130904
0.0,5746.097615398465
0.0,5745.979595242057
0.0,5745.861572661533
0.0,7368.800878054385
0.0,5745.598956234931
0.0,5745.480925835458
0.0,5745.362893011235
0.0,6556.704961169092
0.0,7367.992894471151
0.0,5744.968929660694
0.0,5744.850886317165
0.0,5744.7328405480885
0.0,5744.614792353316
0.0,7367.201859672979
0.0,5744.352118927705
0.0,5744.234062908891
0.0,5744.11600446375
0.0,5743.997943592131
0.0,5743.879880293887
0.0,7366.259321605761
0.0,5743.6171732587345
0.0,6554.712625279028
0.0,5743.3677413940395
0.0,5743.24966514091
0.0,7365.451059218242
0.0,5742.986929277443
0.0,5742.868845194691
0.0,5742.750758683882
0.0,5742.632669744864
0.0,5742.514578377488
0.0,7364.5082970786925
0.0,5742.251808880504
0.0,5742.133709680498
0.0,5742.015608051501
0.0,6552.884808482773
0.0,7363.699842494868
0.0,5741.62141502765
0.0,5741.503302860938
0.0,5741.385188264434
0.0,5741.267071237989
0.0,7362.908346476004
0.0,5741.004244642247
0.0,5740.886119778065
0.0,5740.767992483309
0.0,5740.649862757827
0.0,5740.5317306014695
0.0,7361.96525872318
0.0,5740.268870337351
0.0,6550.8913107714325
0.0,5740.019292973711
0.0,5739.901147839789
0.0,7361.156524847047
0.0,5739.638258696874
0.0,5739.520105719617
0.0,5739.40195031005
0.0,5739.283792468022
0.0,7360.364755335036
0.0,5739.020875045939
0.0,5738.902709358046
0.0,5738.784541237056
0.0,5738.66637068282
0.0,6549.062427470564
0.0,7359.404286220478
0.0,5738.271947583506
0.0,5738.153766473092
0.0,5738.03558292863
0.0,5737.917396949967
0.0,7358.612328173224
0.0,5737.6544169158315
0.0,5737.536223085699
0.0,5737.418026820731
0.0,5737.299828120777
0.0,7357.820284884364
0.0,5737.036819778129
0.0,5736.918613224168
0.0,6547.067765903047
0.0,5736.66889010667
0.0,5736.550675971266
0.0,7356.85948358113
0.0,5736.2876332803235
0.0,5736.169411287835
0.0,5736.051186858769
0.0,5735.932959992978
0.0,7356.0672515613405
0.0,5735.669888973283
0.0,5735.551654247867
0.0,5735.43341708509
0.0,5735.315177484798
0.0,8165.308295307697
0.0,5735.038771643511
0.0,5734.920523906692
0.0,5734.802273731706
0.0,5734.684021118402
0.0,5734.5657660666275
0.0,7354.313800374621
0.0,5734.302632325053
0.0,5734.184369408033
0.0,5734.066104051905
0.0,5733.947836256519
0.0,7353.52129409776
0.0,5733.684674156761
0.0,6543.376971127173
0.0,5733.434810184282
0.0,5733.316529366571
0.0,7352.711631467022
0.0,5733.0533382884105
0.0,5732.93504960031
0.0,5732.816758471508
0.0,5732.698464901854
0.0,5732.580168891194
0.0,7351.767235686219
0.0,5732.316944004372
0.0,5732.19864012029
0.0,5732.080333794566
0.0,6541.545986987172
0.0,7350.957379858318
0.0,5731.685457483975
0.0,5731.567140565643
0.0,5731.44882120486
0.0,5731.330499401476
0.0,7350.164511689901
0.0,5731.067217118454
0.0,5730.948887436496
0.0,5730.830555311298
0.0,5730.712220742708
0.0,5730.593883730575
0.0,7349.219788599612
0.0,5730.330567603727
0.0,6539.549032810439
0.0,5730.080557374378
0.0,5729.96220731704
0.0,7348.409652024143
0.0,5729.698862160873
0.0,5729.580504219315
0.0,5729.462143832766
0.0,5729.343781001074
0.0,7347.616508937227
0.0,5729.080407418308
0.0,5728.9620366998415
0.0,5728.843663535593
0.0,5728.725287925408
0.0,6537.7169766086745
0.0,7346.654373187005
0.0,5728.3301803401555
0.0,5728.21179411874
0.0,5728.0934054505815
0.0,5727.975014335526
0.0,7345.861040581688
0.0,5727.711577814169
0.0,5727.593178806685
0.0,5727.474777351663
0.0,5727.3563734489535
0.0,7345.067622290098
0.0,5727.092908471395
0.0,6535.8539922442615
0.0,5726.8427569004
0.0,5726.724339930348
0.0,5726.605920511645
0.0,7344.105152618333
0.0,5726.342421006553
0.0,5726.2239936897595
0.0,5726.105563923672
0.0,5725.98713170814
0.0,7343.31154461095
0.0,5725.723603726429
0.0,5725.605163610245
0.0,5725.4867210439725
0.0,6534.020900008771
0.0,7342.500756153262
0.0,5725.091389956227
0.0,5724.972936760707
0.0,5724.854481114287
0.0,5724.736023016815
0.0,5724.61756246814
0.0,7341.555046886791
0.0,5724.353971437057
0.0,5724.235502982058
0.0,5724.117032075212
0.0,5723.998558716367
0.0,7340.761163190333
0.0,5723.73493917898
0.0,6532.021645299443
0.0,5723.484640845204
0.0,5723.366154396006
0.0,7339.9500930136965
0.0,5723.102505728824
0.0,5722.984011368114
0.0,5722.86551455395
0.0,5722.747015286176
0.0,5722.628513564643
0.0,7339.004055069683
0.0,5722.36483091213
0.0,5722.246321276025
0.0,5722.127809185516
0.0,6530.187477292814
0.0,7338.192790686312
0.0,5721.732246022645
0.0,5721.613723284157
0.0,5721.49519809045
0.0,5721.376670441372
0.0,7337.398543207191
0.0,5721.112930092625
0.0,5720.994394523779
0.0,5720.875856498917
0.0,5720.757316017885
0.0,5720.638773080534
0.0,7336.452176242703
0.0,6528.322344256481
0.0,5720.243106949459
0.0,5720.12455335581
0.0,5720.005997305026
0.0,7335.640629643824
0.0,5719.742193754319
0.0,5719.62362977807
0.0,5719.50506334404
0.0,5719.386494452074
0.0,7334.846105808424
0.0,5719.12266232605
0.0,5719.004085506046
0.0,5718.885506227461
0.0,6526.487136627275
0.0,5718.6349956410795
0.0,7333.8822947163535
0.0,5718.371128842955
0.0,5718.252536438871
0.0,5718.133941575236
0.0,5718.015344251899
0.0,7333.087580370821
0.0,5717.751448857897
0.0,5717.632843600816
0.0,5717.514235883384
0.0,5717.395625705448
0.0,7332.292779890474
0.0,6524.620945817494
0.0,5716.999735122139
0.0,5716.881114269762
0.0,5716.762490956064
0.0,5716.643865180891
0.0,7331.328633128867
0.0,5716.379906473375
0.0,5716.261272758746
0.0,5716.142636581996
0.0,5716.023997942971
0.0,7330.533641939269
0.0,5715.7600106096825
0.0,5715.641364028619
0.0,6522.784696795907
0.0,5715.39071124979
0.0,7329.721440045739
0.0,5715.1266946646
0.0,5715.008034935674
0.0,5714.889372743005
0.0,5714.770708086442
0.0,5714.65204096583
0.0,7328.774081742699
0.0,5714.387990252813
0.0,5714.2693151844405
0.0,5714.15063765137
0.0,5714.0319576534475
0.0,8135.00592324535
0.0,5713.754522233413
0.0,5713.635834007704
0.0,5713.517143316476
0.0,5713.398450159579
0.0,7327.166328330604
0.0,5713.134341508333
0.0,5713.015640398443
0.0,5712.8969368222315
0.0,5712.778230779545
0.0,7326.370885489252
0.0,5712.514093453712
0.0,5712.395379455443
0.0,5712.27666299005
0.0,6518.944666761784
0.0,5712.0258625639835
0.0,7325.405959313035
0.0,5711.761690445569
0.0,5711.642960809065
0.0,5711.52422870446
0.0,5711.4054941316035
0.0,7324.610325299551
0.0,5711.141293317922
0.0,5711.022550783743
0.0,5710.903805780661
0.0,5710.785058308521
0.0,7323.81460485184
0.0,6517.076316153672
0.0,5710.388709430586
0.0,5710.26995124689
0.0,5710.151190593314
0.0,5710.032427469705
0.0,7322.8493418392745
0.0,5709.768163122373
0.0,5709.649392031698
0.0,5709.530618470336
0.0,5709.411842438136
0.0,7322.05343001916
0.0,5709.147549365469
0.0,5709.028765363602
0.0,6515.237940778055
0.0,5708.77782225069
0.0,7321.240287357743
0.0,5708.5134998243575
0.0,5708.394702628887
0.0,5708.275902961102
0.0,5708.157100820847
0.0,5708.038296207968
0.0,7320.291831472328
0.0,5707.773939535054
0.0,5707.655126946756
0.0,5707.536311885182
0.0,5707.4174943501785
0.0,8125.588459312957
0.0,5707.139737390425
0.0,5707.020911598992
0.0,5706.90208333346
0.0,5706.783252593671
0.0,7318.6822147120365
0.0,5706.518837780848
0.0,5706.399999060378
0.0,5706.281157864999
0.0,5706.162314194557
0.0,5706.043468048898
0.0,7317.733427276025
0.0,5705.779018953566
0.0,6511.5291047365845
0.0,5705.527932909996
0.0,5705.40907355001
0.0,7316.91980452874
0.0,5705.1445950489915
0.0,5705.025727702555
0.0,5704.906857879421
0.0,5704.787985579435
0.0,7316.1232476471005
0.0,5704.523478283182
0.0,5704.404597994136
0.0,5704.285715227584
0.0,5704.166829983371
0.0,6509.689162808223
0.0,7315.1569697388295
0.0,5703.770021215511
0.0,5703.651125222413
0.0,5703.532226750827
0.0,5703.413325800597
0.0,7314.360220880517
0.0,5703.14875474928
0.0,5703.029845804212
0.0,5702.9109343798455
0.0,5702.792020476025
0.0,7313.563385224093
0.0,5702.52742059923
0.0,6507.818155029814
0.0,5702.276191380495
0.0,5702.157264239731
0.0,7312.749298518155
0.0,5701.892634906916
0.0,5701.7736997660295
0.0,5701.654762144207
0.0,5701.535822041291
0.0,5701.416879457127
0.0,7311.799741226633
0.0,5701.152215758284
0.0,5701.0332651708795
0.0,6506.112921125898
0.0,5700.781970106361
0.0,7310.985458138493
0.0,5700.517276930175
0.0,5700.398313093574
0.0,5700.279346774238
0.0,5700.160377972013
0.0,7310.188254624381
0.0,5699.89565593041
0.0,5699.77667911965
0.0,5699.657699825346
0.0,5699.53871804734
0.0,5699.419733785476
0.0,8114.201499619348
0.0,5699.141587044866
0.0,5699.022594491768
0.0,5698.903599454136
0.0,5698.7846019318185
0.0,7308.4237961586205
0.0,5698.5198159797055
0.0,5698.400810443051
0.0,5698.281802421052
0.0,5698.162791913552
0.0,7307.62631319002
0.0,5697.897977065655
0.0,5697.778958541195
0.0,6502.398880403819
0.0,5697.527519943444
0.0,5697.408493680222
0.0,7306.6589116037285
0.0,5697.14364377129
0.0,5697.024609487924
0.0,5696.90557271741
0.0,5696.7865334595945
0.0,7305.861235987933
0.0,5696.5216546339325
0.0,5696.402607353345
0.0,5696.283557584795
0.0,5696.164505328128
0.0,8109.566807572804
0.0,5695.886199626457
0.0,5695.767139064331
0.0,5695.64807601341
0.0,5695.529010473539
0.0,5695.40994244456
0.0,7304.095732248207
0.0,5695.1449995947405
0.0,5695.025923537172
0.0,5694.906844989837
0.0,5694.78776395258
0.0,7303.29777668098
0.0,5694.522792155573
0.0,6498.682717100432
0.0,5694.271209778363
0.0,5694.152115448264
0.0,7302.482545566073
0.0,5693.88711407084
0.0,5693.7680117068285
0.0,5693.6489068514
0.0,5693.529799504398
0.0,7301.684413705195
0.0,5693.264769160597
0.0,5693.145653777049
0.0,5693.0265359012665
0.0,5692.907415533094
0.0,6496.839137032911
0.0,7300.716224777598
0.0,5692.509821909613
0.0,5692.390690728648
0.0,5692.271557054456
0.0,5692.152420886882
0.0,7299.91789979877
0.0,5691.887326408963
0.0,5691.768182199007
0.0,5691.6490354950065
0.0,5691.529886296805
0.0,7299.119487505649
0.0,5691.264762821967
0.0,6494.964427572409
0.0,5691.013036418362
0.0,5690.893873904479
0.0,5690.774708895402
0.0,7298.150958312056
0.0,5690.509550236783
0.0,5690.390377179479
0.0,5690.271201626321
0.0,5690.1520235771495
0.0,7297.352352697303
0.0,5689.886835900543
0.0,5689.767649800502
0.0,5689.6484612037875
0.0,6493.11979178633
0.0,7296.536457314521
0.0,5689.250639829917
0.0,5689.1314404018185
0.0,5689.012238476205
0.0,5688.893034052921
0.0,5688.773827131811
0.0,7295.584789857535
0.0,5688.5085752067735
0.0,5688.389360228942
0.0,5688.270142752619
0.0,5688.150922777648
0.0,8098.157319773841
0.0,5687.872224977121
0.0,5687.7529966615375
0.0,5687.633765846625
0.0,5687.5145325322255
0.0,7293.9697208500875
0.0,5687.249221874469
0.0,5687.129980497995
0.0,5687.0107366213715
0.0,5686.891490244439
0.0,7293.17065739169
0.0,5686.626150518759
0.0,5686.506896077102
0.0,6489.534419164802
0.0,5686.254959047893
0.0,5686.13569682136
0.0,7292.2013380981525
0.0,5685.870321825724
0.0,5685.7510515312515
0.0,5685.631778734809
0.0,5685.512503436237
0.0,7291.402080844619
0.0,5685.247099351523
0.0,5685.127815982358
0.0,5685.008530110399
0.0,5684.88924173549
0.0,8093.5134402247595
0.0,5684.610384026694
0.0,5684.491087296808
0.0,5684.371788063287
0.0,5684.252486325973
0.0,5684.133182084711
0.0,7289.633075217378
0.0,5683.867713594107
0.0,5683.748401276373
0.0,5683.629086454024
0.0,5683.5097691269
0.0,7288.833536343256
0.0,5683.244271516459
0.0,6485.8108849995915
0.0,5682.992189850553
0.0,5682.872859151292
0.0,7288.016687284635
0.0,5682.607331783963
0.0,5682.4879930028565
0.0,5682.368651715467
0.0,5682.249307921637
0.0,7287.216971065141
0.0,5681.983751415089
0.0,5681.864399536752
0.0,5681.745045151307
0.0,6484.099863520568
0.0,5681.4928969669
0.0,7286.24685973488
0.0,5681.227305103868
0.0,5681.107937333821
0.0,5680.988567055664
0.0,5680.8691942692385
0.0,7285.446949244809
0.0,5680.603573245747
0.0,5680.484192368921
0.0,5680.3648089831595
0.0,5680.245423088302
0.0,7284.646950919123
0.0,6482.221469793387
0.0,5679.846943122872
0.0,5679.727546342749
0.0,5679.608147052687
0.0,5679.488745252526
0.0,7283.676497291264
0.0,5679.223059665044
0.0,5679.103649768583
0.0,5678.984237361355
0.0,5678.864822443204
0.0,7282.876304489289
0.0,5678.599107664375
